chr	windowStart	windowEnd	D	f_d	f_dM	d_f
chr19	25192773	25229923	0.017207	0.006686	0.005614	0.002277
chr19	25206689	25242525	0.071776	0.020022	0.017741	0.008554
chr19	25229929	25273832	0.035983	0.004724	0.004469	0.006815
chr19	25242763	25291369	0.024248	0.004711	0.004485	0.010611
chr19	25273927	25310541	0.030374	0.006120	0.005747	0.011238
chr19	25296109	25333992	0.038945	0.004676	0.004431	0.006904
chr19	25310795	25347728	0.082429	0.016089	0.014917	0.021028
chr19	25334107	25368445	0.095374	0.019647	0.018222	0.023018
chr19	25347732	25387441	0.062097	0.009764	0.009284	0.010898
chr19	25368702	25390487	-0.011356	-0.003186	-0.002986	-0.002616
chr19	25387639	25405761	-0.057778	-0.018221	-0.016908	-0.016268
chr19	25390608	25415478	0.034863	0.011765	0.010721	0.015893
chr19	25405869	25427595	0.005397	0.003013	0.002619	0.002866
chr19	25415525	25437171	-0.002357	-0.001528	-0.001308	-0.001040
chr19	25428657	25458606	0.004225	0.001066	0.000991	0.001704
chr19	25437205	25464915	-0.105571	-0.029994	-0.027991	-0.062200
chr19	25458729	25491595	-0.073170	-0.023204	-0.021875	-0.032843
chr19	25466239	25508849	0.092667	0.013884	0.013035	0.026478
chr19	25491973	25516668	0.081368	0.014876	0.013705	0.017687
chr19	25509204	25547644	0.011045	0.002610	0.002416	0.003329
chr19	25517185	25619596	-0.001554	-0.000183	-0.000174	-0.000940
chr19	25547683	25637910	0.005857	0.000421	0.000403	0.002259
chr19	25619611	25665717	-0.067945	-0.009338	-0.008597	-0.020884
chr19	25641178	25709239	-0.041578	-0.004105	-0.003892	-0.018174
chr19	25665772	25721847	0.053226	0.005784	0.005568	0.032143
chr19	25710200	25742828	-0.044521	-0.008603	-0.008042	-0.033793
chr19	25722659	25755685	-0.109161	-0.021996	-0.020292	-0.060743
chr19	25742829	25761532	-0.026760	-0.014229	-0.012310	-0.008615
chr19	25755807	25768948	0.006175	0.004745	0.004069	0.002351
chr19	25761539	25772102	-0.038197	-0.034603	-0.025127	-0.014376
chr19	25769071	25785874	0.021067	0.029892	0.019481	0.006534
chr19	25772778	25786899	0.063177	0.136060	0.109005	0.022948
chr19	25785879	25790028	-0.011268	-0.074395	-0.024180	-0.002002
chr19	25787050	25791970	-0.011873	-0.048134	-0.020563	0.000599
chr19	25790090	25917265	0.075600	0.094381	0.076402	0.033160
chr19	25792182	25925065	0.137850	0.070834	0.061383	0.034902
chr19	25917286	25932924	0.051531	0.027067	0.024221	0.016522
chr19	25925067	25946122	-0.009370	-0.005531	-0.004995	-0.005660
chr19	25932925	25954579	-0.081284	-0.032360	-0.028132	-0.014630
chr19	25948252	25972171	-0.086736	-0.025576	-0.022281	-0.009082
chr19	25954580	26041425	0.076699	0.013944	0.013250	0.012705
chr19	25972277	26091259	0.041962	0.005958	0.005668	0.014416
chr19	26043379	26136392	0.036375	0.005572	0.005267	0.017505
chr19	26096332	26178098	-0.011613	-0.002397	-0.002228	-0.003197
chr19	26136747	26245118	-0.047627	-0.005592	-0.005307	-0.014953
chr19	26179306	26281868	0.062521	0.003349	0.003251	0.017617
chr19	26245465	26448027	0.064811	0.005806	0.005483	0.023214
chr19	26281900	26467685	-0.012561	-0.004776	-0.003716	-0.005867
chr19	26450740	26532310	-0.021327	-0.006802	-0.005616	-0.008717
chr19	26467734	26603873	0.176686	0.029500	0.028136	0.041734
chr19	26532339	26623840	0.247851	0.095597	0.085102	0.116781
chr19	26614681	26654933	0.187564	0.062131	0.054501	0.071781
chr19	26625264	26680104	-0.050195	-0.006829	-0.006303	-0.005208
chr19	26655108	26717696	-0.014477	-0.002156	-0.002014	-0.001742
chr19	26680396	26730724	0.144263	0.021811	0.020465	0.021143
chr19	26719264	26760818	0.219248	0.064792	0.059066	0.046001
chr19	26730988	26762171	0.129488	0.091898	0.073658	0.036843
chr19	26760827	26806759	-0.005495	-0.001838	-0.001504	-0.000788
chr19	26762261	27052645	0.051774	0.002999	0.002838	0.010949
chr20	254019	309082	0.053248	0.119070	0.083316	0.016571
chr20	308329	309909	0.106051	0.221688	0.157271	0.030319
chr20	309085	310452	0.096632	0.157799	0.118112	0.032862
chr20	309913	311787	0.085355	0.140143	0.100237	0.026688
chr20	310516	313540	0.118751	0.228425	0.178379	0.036270
chr20	311865	314482	0.143831	0.309876	0.248994	0.055037
chr20	313560	351635	0.084097	0.167821	0.124929	0.035170
chr20	314489	365140	-0.078452	-0.079847	-0.060648	-0.032078
chr20	352573	367594	-0.083210	-0.101667	-0.075303	-0.034717
chr20	365281	371017	-0.163040	-0.426536	-0.248897	-0.079855
chr20	367607	396798	-0.116748	-0.108583	-0.087183	-0.056427
chr20	371056	405769	0.057273	0.021980	0.020025	0.011820
chr20	397001	457909	-0.027430	-0.014000	-0.012446	-0.005042
chr20	405879	491454	-0.016352	-0.018864	-0.015650	-0.007064
chr20	464739	547895	-0.043417	-0.026571	-0.022369	-0.025365
chr20	493277	570984	-0.100420	-0.028320	-0.025146	-0.029023
chr20	548318	581990	0.009583	0.007483	0.006876	0.003582
chr20	571013	604948	-0.062521	-0.111711	-0.087358	-0.034223
chr20	582651	640101	-0.050955	-0.038095	-0.031852	-0.021368
chr20	608789	709403	0.123279	0.076983	0.066271	0.046845
chr20	645527	750987	0.083466	0.030863	0.027974	0.028277
chr20	710332	766890	-0.060152	-0.033160	-0.030752	-0.025395
chr20	751243	959503	-0.060917	-0.036366	-0.033078	-0.030038
chr20	766979	1015414	-0.025408	-0.008120	-0.007494	-0.008438
chr20	963716	1064794	0.031263	0.017535	0.015725	0.012712
chr20	1015601	1079393	0.106873	0.057390	0.050299	0.044621
chr20	1064831	1178904	-0.032727	-0.015083	-0.013257	-0.014236
chr20	1081943	1206398	-0.115736	-0.068441	-0.058292	-0.052505
chr20	1178909	1228147	-0.128222	-0.073665	-0.058022	-0.045182
chr20	1206594	1274091	-0.195441	-0.105449	-0.081387	-0.060368
chr20	1228702	1285799	-0.060202	-0.033631	-0.027353	-0.014725
chr20	1274095	1305884	0.005125	0.002218	0.002033	0.001910
chr20	1285942	1312558	0.015224	0.005905	0.005477	0.005436
chr20	1306047	1316934	0.077134	0.029622	0.027265	0.018295
chr20	1312792	1328084	-0.042050	-0.023153	-0.019853	-0.013994
chr20	1316972	1347596	0.008646	0.004263	0.003756	0.003126
chr20	1328221	1366884	0.076845	0.025041	0.023188	0.027225
chr20	1347631	1413782	0.025263	0.009217	0.008404	0.007560
chr20	1366974	1420754	-0.030342	-0.017999	-0.015510	-0.016661
chr20	1413801	1434108	0.016258	0.008779	0.007561	0.008355
chr20	1421689	1438598	0.109515	0.067423	0.059292	0.066436
chr20	1434460	1549420	0.130092	0.102651	0.089601	0.085195
chr20	1438665	1586199	-0.006945	-0.004747	-0.003939	-0.003813
chr20	1550427	1660028	-0.156367	-0.077630	-0.064989	-0.064259
chr20	1586594	1719744	-0.097988	-0.054072	-0.046470	-0.039988
chr20	1660051	1735386	0.029913	0.028346	0.024213	0.012814
chr20	1721943	1741160	-0.027544	-0.027910	-0.023045	-0.012181
chr20	1735413	1756303	-0.045227	-0.031695	-0.027174	-0.018576
chr20	1742216	1762399	0.123275	0.087319	0.078209	0.037825
chr20	1756318	1786180	0.127480	0.073847	0.067367	0.039301
chr20	1762858	1803168	-0.010299	-0.004445	-0.003966	-0.004312
chr20	1786364	1811013	-0.035932	-0.019138	-0.016089	-0.015816
chr20	1803211	1816645	0.015682	0.005971	0.005108	0.004103
chr20	1811019	1880592	0.084159	0.027927	0.025164	0.026138
chr20	1818090	1895891	0.044958	0.020529	0.018465	0.021774
chr20	1881015	1900542	-0.122675	-0.087264	-0.070108	-0.055127
chr20	1895914	1911835	-0.170424	-0.128724	-0.099562	-0.073692
chr20	1901961	1916775	-0.158069	-0.059336	-0.050809	-0.043009
chr20	1911928	1920813	-0.074696	-0.030586	-0.026273	-0.015594
chr20	1916800	1927024	0.005921	0.003431	0.002881	0.000952
chr20	1920915	1936470	-0.022701	-0.012575	-0.010252	-0.004933
chr20	1927264	1944279	0.000146	0.000072	0.000060	0.000035
chr20	1936474	1951254	0.039939	0.021629	0.017544	0.007963
chr20	1944284	1966054	-0.060318	-0.038508	-0.028581	-0.011668
chr20	1951553	1975487	-0.063790	-0.026418	-0.021963	-0.015993
chr20	1966204	1983162	-0.002107	-0.001352	-0.001179	-0.000821
chr20	1975557	1988751	-0.098735	-0.091741	-0.074116	-0.034176
chr20	1983378	1995869	0.024268	0.017773	0.015372	0.010511
chr20	1989313	2004375	0.068881	0.043833	0.038900	0.025883
chr20	1996201	2006501	-0.086572	-0.059111	-0.046968	-0.022064
chr20	2004850	2073581	0.080766	0.085843	0.068951	0.032089
chr20	2006516	2076770	0.136472	0.131029	0.120855	0.079753
chr20	2073764	2081034	0.050261	0.054349	0.045217	0.019934
chr20	2076812	2084443	0.011921	0.017677	0.012593	0.004668
chr20	2081096	2086021	-0.040922	-0.067659	-0.045555	-0.015653
chr20	2084509	2091194	-0.022898	-0.027060	-0.020072	-0.009800
chr20	2086052	2093994	0.013143	0.007171	0.006450	0.004333
chr20	2091373	2095439	-0.102932	-0.055473	-0.048604	-0.019570
chr20	2093995	2099095	0.027109	0.026864	0.023578	0.010755
chr20	2095442	2108286	-0.001992	-0.001137	-0.001055	-0.000114
chr20	2099284	2111247	-0.046388	-0.019783	-0.018396	-0.011137
chr20	2108317	2115016	0.079751	0.046191	0.041771	0.014007
chr20	2111367	2121947	0.003444	0.001980	0.001696	0.000756
chr20	2115155	2130586	-0.049337	-0.026585	-0.021334	-0.010337
chr20	2122178	2137120	-0.069854	-0.029850	-0.022155	-0.010050
chr20	2130969	2141927	-0.019522	-0.014494	-0.010478	-0.004906
chr20	2137130	2165300	-0.044755	-0.032334	-0.026881	-0.015808
chr20	2142698	2172684	-0.047080	-0.025415	-0.021442	-0.010850
chr20	2165536	2184365	-0.035916	-0.020881	-0.016642	-0.006573
chr20	2172709	2191063	-0.052995	-0.024793	-0.020388	-0.011090
chr20	2184768	2198424	-0.061676	-0.027866	-0.022906	-0.011618
chr20	2191813	2210627	-0.016317	-0.008072	-0.006806	-0.002756
chr20	2202687	2219625	0.072494	0.030548	0.026841	0.012091
chr20	2210853	2232650	0.020850	0.010566	0.009015	0.004573
chr20	2219632	2241573	-0.024894	-0.012189	-0.010250	-0.004953
chr20	2233206	2250863	-0.075346	-0.020921	-0.018339	-0.012269
chr20	2241702	2255709	-0.015640	-0.004250	-0.003840	-0.003067
chr20	2251036	2263733	-0.094732	-0.034999	-0.031593	-0.022247
chr20	2255825	2269168	-0.149401	-0.093286	-0.077106	-0.056262
chr20	2263775	2277788	-0.148585	-0.127467	-0.098254	-0.063098
chr20	2269190	2282522	-0.138764	-0.107529	-0.084882	-0.041400
chr20	2278642	2290746	-0.008523	-0.009831	-0.007719	-0.002714
chr20	2282653	2294665	0.058834	0.049931	0.043537	0.024498
chr20	2290826	2300671	0.152749	0.057705	0.053201	0.057116
chr20	2294669	2307292	0.177988	0.063233	0.055947	0.047534
chr20	2300772	2317552	0.001143	0.000503	0.000419	0.000228
chr20	2307494	2321002	0.013183	0.007321	0.006219	0.003029
chr20	2317614	2325282	0.090329	0.063304	0.054069	0.024968
chr20	2321192	2344979	-0.026662	-0.013961	-0.011472	-0.007064
chr20	2326645	2387406	-0.063165	-0.025455	-0.021272	-0.020921
chr20	2345250	2399477	0.095415	0.039987	0.034648	0.036457
chr20	2387601	2406317	0.000200	0.000103	0.000085	0.000085
chr20	2399532	2415386	-0.069281	-0.029197	-0.025064	-0.024234
chr20	2406374	2429897	-0.029716	-0.013229	-0.011410	-0.011298
chr20	2416175	2441636	-0.031281	-0.015975	-0.013299	-0.015399
chr20	2429939	2470151	0.048890	0.018482	0.016221	0.020330
chr20	2441892	2481883	0.078953	0.023152	0.021307	0.020544
chr20	2470282	2499094	0.075686	0.026756	0.025131	0.021908
chr20	2481898	2512071	0.054138	0.026928	0.024432	0.022621
chr20	2499156	2545360	-0.006665	-0.003723	-0.003208	-0.002698
chr20	2512080	2551547	0.032080	0.018210	0.015369	0.009817
chr20	2546084	2567277	0.083772	0.037358	0.032420	0.017425
chr20	2551755	2579984	-0.059079	-0.024517	-0.021084	-0.017719
chr20	2567707	2594205	-0.073700	-0.021954	-0.020084	-0.021021
chr20	2580701	2606319	0.037304	0.011866	0.010956	0.009572
chr20	2594920	2610897	0.118845	0.078166	0.067644	0.052247
chr20	2606325	2617161	0.086922	0.070660	0.061103	0.041948
chr20	2610914	2621208	0.020237	0.017388	0.014670	0.006955
chr20	2617590	2627168	0.024016	0.018866	0.015300	0.006524
chr20	2621254	2632029	0.085052	0.071987	0.060387	0.027755
chr20	2627892	2637884	0.056953	0.039417	0.034320	0.019578
chr20	2632343	2641918	-0.042706	-0.021125	-0.017952	-0.009749
chr20	2637964	2649598	-0.021311	-0.013150	-0.010719	-0.004096
chr20	2642490	2673939	-0.051293	-0.021015	-0.018517	-0.018580
chr20	2649619	2683448	-0.085252	-0.031479	-0.027876	-0.040161
chr20	2673976	2701138	-0.063350	-0.031411	-0.026325	-0.025815
chr20	2684162	2705684	-0.069709	-0.034780	-0.029253	-0.027869
chr20	2701163	2717420	-0.063400	-0.026612	-0.023394	-0.022253
chr20	2706053	2727299	0.097040	0.033017	0.030096	0.021112
chr20	2717483	2736454	0.087053	0.033111	0.030553	0.018260
chr20	2727300	2744004	0.089110	0.038280	0.035486	0.023276
chr20	2737339	2746400	0.101524	0.061610	0.053665	0.036341
chr20	2744560	2748988	0.035628	0.031262	0.024605	0.013130
chr20	2746425	2753176	0.026001	0.016267	0.014210	0.007014
chr20	2749142	2758199	0.074598	0.040303	0.036541	0.030426
chr20	2753189	2765202	0.027395	0.016575	0.014392	0.010093
chr20	2758402	2775748	0.023058	0.016361	0.014009	0.008276
chr20	2765327	2781157	0.026721	0.024515	0.020223	0.008914
chr20	2776355	2790062	0.032900	0.025783	0.019184	0.010467
chr20	2781186	2798886	0.038256	0.014838	0.012224	0.010929
chr20	2790606	2808478	0.062161	0.015831	0.014872	0.014775
chr20	2798917	2823325	0.114620	0.031617	0.029927	0.031409
chr20	2808604	2830906	-0.008668	-0.002947	-0.002631	-0.002446
chr20	2823499	2843009	-0.082697	-0.052502	-0.041112	-0.023283
chr20	2831192	2847619	-0.051544	-0.058590	-0.041377	-0.012944
chr20	2843148	2861890	-0.042215	-0.038826	-0.031275	-0.012220
chr20	2847723	2873042	-0.045953	-0.017223	-0.015744	-0.012647
chr20	2862503	2897937	-0.077082	-0.023325	-0.020489	-0.013186
chr20	2873529	2906759	-0.071221	-0.061789	-0.043020	-0.016952
chr20	2897939	2912865	-0.041581	-0.028033	-0.020709	-0.010557
chr20	2907392	2918103	0.011496	0.006645	0.005653	0.002554
chr20	2912967	2929705	0.052343	0.044731	0.038306	0.013400
chr20	2918233	2938981	-0.013054	-0.008539	-0.007099	-0.003238
chr20	2929728	2952370	-0.053384	-0.028825	-0.024262	-0.015130
chr20	2939162	2965495	0.017262	0.005764	0.005110	0.003589
chr20	2952508	2971348	-0.013856	-0.004935	-0.004311	-0.002296
chr20	2965553	2979700	0.092962	0.057841	0.051358	0.025109
chr20	2971349	2989307	0.136442	0.043777	0.041671	0.033221
chr20	2981359	3000702	0.022989	0.007062	0.006539	0.002928
chr20	2990071	3007227	-0.000321	-0.000192	-0.000174	-0.000117
chr20	3002207	3015104	0.012392	0.010410	0.009226	0.004538
chr20	3007361	3023534	0.059952	0.042219	0.034904	0.017792
chr20	3015367	3033927	0.037179	0.015576	0.013811	0.011842
chr20	3023548	3038451	0.037094	0.014707	0.013560	0.010954
chr20	3034678	3045361	-0.026954	-0.014186	-0.011659	-0.006243
chr20	3039084	3049785	-0.072756	-0.057909	-0.041101	-0.012745
chr20	3045532	3056401	0.073827	0.056113	0.045769	0.022457
chr20	3049920	3068061	0.086535	0.052737	0.045530	0.031587
chr20	3056986	3076480	-0.016315	-0.008948	-0.007717	-0.005245
chr20	3068162	3079993	-0.056577	-0.027912	-0.023896	-0.016921
chr20	3076485	3086693	0.042334	0.022102	0.018894	0.011048
chr20	3080000	3102567	0.054186	0.020484	0.017950	0.011393
chr20	3089666	3118939	0.079837	0.024632	0.022066	0.014482
chr20	3102829	3133478	0.003078	0.001760	0.001540	0.000947
chr20	3119373	3142488	-0.112053	-0.042078	-0.036502	-0.028540
chr20	3133816	3150964	-0.045107	-0.010992	-0.009686	-0.008514
chr20	3142622	3172002	0.029554	0.008599	0.007648	0.005135
chr20	3151010	3188032	0.165824	0.040568	0.037556	0.030705
chr20	3173044	3191764	0.102306	0.030192	0.027625	0.018043
chr20	3188726	3200138	0.079066	0.029796	0.026366	0.009366
chr20	3192226	3206340	0.138204	0.066807	0.056949	0.019998
chr20	3200200	3217704	0.115553	0.052319	0.045831	0.019344
chr20	3206342	3232193	0.052629	0.017008	0.015436	0.010171
chr20	3217740	3239905	0.059829	0.022837	0.020944	0.014042
chr20	3232226	3249658	-0.002329	-0.001013	-0.000882	-0.000547
chr20	3240432	3255611	-0.051071	-0.023631	-0.019622	-0.009129
chr20	3250065	3259849	-0.026542	-0.011400	-0.009842	-0.004052
chr20	3255624	3272201	-0.126147	-0.039091	-0.034756	-0.028603
chr20	3259850	3281773	0.019380	0.005405	0.004990	0.004747
chr20	3272595	3295250	0.017215	0.006117	0.005306	0.003956
chr20	3283136	3300914	-0.081480	-0.037211	-0.031709	-0.023219
chr20	3295279	3306606	0.004816	0.002338	0.001999	0.000981
chr20	3301087	3317781	0.193677	0.100940	0.079499	0.044284
chr20	3306740	3325475	0.049776	0.028857	0.022327	0.016538
chr20	3317807	3341149	-0.021050	-0.010198	-0.008390	-0.005769
chr20	3325698	3346040	0.031886	0.018447	0.014670	0.006973
chr20	3341171	3351034	-0.087132	-0.053074	-0.041371	-0.019122
chr20	3346178	3360681	-0.122197	-0.073131	-0.060425	-0.036135
chr20	3351126	3367346	-0.112524	-0.097259	-0.076880	-0.035335
chr20	3360770	3374933	-0.076345	-0.032604	-0.028316	-0.020175
chr20	3367382	3379949	-0.135587	-0.052155	-0.045238	-0.032693
chr20	3374992	3387478	0.036290	0.022101	0.018409	0.010493
chr20	3380301	3389813	0.036929	0.031299	0.023932	0.013047
chr20	3387497	3395800	-0.113787	-0.118839	-0.085636	-0.036696
chr20	3389834	3401137	0.027201	0.019809	0.016673	0.007415
chr20	3396010	3407689	0.055948	0.061644	0.051778	0.018504
chr20	3401843	3419447	0.077318	0.058184	0.049727	0.025376
chr20	3407701	3428988	0.120495	0.042896	0.036658	0.024405
chr20	3419631	3434607	0.058122	0.014608	0.012735	0.012907
chr20	3429066	3446338	-0.058988	-0.016246	-0.013935	-0.008406
chr20	3434667	3452414	-0.107439	-0.046231	-0.038371	-0.016986
chr20	3447432	3461663	0.028424	0.011783	0.010447	0.007148
chr20	3452438	3468581	0.002750	0.001130	0.001011	0.000831
chr20	3461675	3479735	-0.064616	-0.035545	-0.030184	-0.025188
chr20	3468623	3487394	-0.029036	-0.014514	-0.012379	-0.006019
chr20	3479738	3499001	-0.107804	-0.023808	-0.021560	-0.011424
chr20	3487819	3506082	-0.141847	-0.053381	-0.045412	-0.030882
chr20	3499604	3514770	-0.050703	-0.031713	-0.024467	-0.018187
chr20	3506195	3518861	-0.018539	-0.009025	-0.006765	-0.003758
chr20	3515389	3524294	-0.056210	-0.039398	-0.028914	-0.010306
chr20	3519563	3529025	-0.030130	-0.018273	-0.015526	-0.005843
chr20	3524317	3536367	0.020923	0.007779	0.007016	0.003753
chr20	3529578	3538616	0.018589	0.009748	0.008407	0.003568
chr20	3536415	3545758	0.000257	0.000253	0.000198	0.000193
chr20	3538670	3550239	-0.044589	-0.030740	-0.026101	-0.015957
chr20	3545807	3561057	0.012272	0.006109	0.005275	0.004170
chr20	3550749	3573530	0.079149	0.028454	0.024891	0.015737
chr20	3561087	3577884	0.001362	0.000658	0.000557	0.000315
chr20	3573653	3587415	-0.029115	-0.013266	-0.010667	-0.006394
chr20	3577890	3596573	-0.083634	-0.024896	-0.020758	-0.010936
chr20	3587432	3601636	-0.039711	-0.028972	-0.022651	-0.008733
chr20	3596586	3608709	-0.080802	-0.093289	-0.059593	-0.024686
chr20	3601679	3614862	-0.045238	-0.043500	-0.030716	-0.013486
chr20	3608865	3626378	0.042860	0.049734	0.040107	0.013438
chr20	3614967	3631474	-0.019214	-0.015610	-0.013227	-0.009563
chr20	3626754	3636163	0.057092	0.036590	0.033234	0.018447
chr20	3632058	3643362	0.093059	0.087838	0.072056	0.044228
chr20	3636324	3646746	-0.023226	-0.020650	-0.015111	-0.009503
chr20	3643369	3656605	-0.058424	-0.044323	-0.035617	-0.020300
chr20	3646853	3663119	0.070337	0.078517	0.066312	0.024688
chr20	3656629	3667193	0.026007	0.030668	0.024075	0.008533
chr20	3663337	3671620	-0.035973	-0.030263	-0.025086	-0.010182
chr20	3667245	3675719	-0.043439	-0.034291	-0.028890	-0.015834
chr20	3671732	3680081	0.010211	0.009839	0.007972	0.002826
chr20	3675724	3682158	0.086206	0.085561	0.072250	0.024547
chr20	3680307	3686647	0.047843	0.045207	0.039675	0.018879
chr20	3682187	3692740	0.014865	0.015072	0.012207	0.005628
chr20	3687691	3696365	-0.123925	-0.142206	-0.091738	-0.034423
chr20	3692746	3703500	-0.082879	-0.072640	-0.053859	-0.025664
chr20	3696503	3708605	0.052995	0.033176	0.028447	0.012451
chr20	3704675	3718563	0.049524	0.024595	0.021633	0.008582
chr20	3708720	3726182	0.101807	0.048345	0.043650	0.021486
chr20	3718751	3735923	0.064362	0.027515	0.025132	0.019609
chr20	3726311	3740026	0.022754	0.013390	0.012083	0.009178
chr20	3736343	3748829	0.053801	0.047598	0.039681	0.022985
chr20	3740077	3753915	0.049866	0.031522	0.025048	0.030317
chr20	3749397	3759342	-0.042027	-0.018860	-0.014323	0.000193
chr20	3753948	3767685	-0.014391	-0.006117	-0.005051	-0.003260
